target_session,previous_tw_close_utc,current_tw_open_utc,mapping_status,n_us_calendar_sessions,n_us_sessions,us_session_dates,us_open_timestamps_utc,us_close_timestamps_utc,feature_information_end_utc,us_early_close_sessions
2012-09-26,2012-09-25 05:30:00+00:00,2012-09-26 01:00:00+00:00,VALID,1,1,2012-09-25,2012-09-25T13:30:00+00:00,2012-09-25T20:00:00+00:00,2012-09-25 20:00:00+00:00,0
2012-09-27,2012-09-26 05:30:00+00:00,2012-09-27 01:00:00+00:00,VALID,1,1,2012-09-26,2012-09-26T13:30:00+00:00,2012-09-26T20:00:00+00:00,2012-09-26 20:00:00+00:00,0
2012-09-28,2012-09-27 05:30:00+00:00,2012-09-28 01:00:00+00:00,VALID,1,1,2012-09-27,2012-09-27T13:30:00+00:00,2012-09-27T20:00:00+00:00,2012-09-27 20:00:00+00:00,0
2012-10-01,2012-09-28 05:30:00+00:00,2012-10-01 01:00:00+00:00,VALID,1,1,2012-09-28,2012-09-28T13:30:00+00:00,2012-09-28T20:00:00+00:00,2012-09-28 20:00:00+00:00,0
2012-10-02,2012-10-01 05:30:00+00:00,2012-10-02 01:00:00+00:00,VALID,1,1,2012-10-01,2012-10-01T13:30:00+00:00,2012-10-01T20:00:00+00:00,2012-10-01 20:00:00+00:00,0
2012-10-03,2012-10-02 05:30:00+00:00,2012-10-03 01:00:00+00:00,VALID,1,1,2012-10-02,2012-10-02T13:30:00+00:00,2012-10-02T20:00:00+00:00,2012-10-02 20:00:00+00:00,0
2012-10-04,2012-10-03 05:30:00+00:00,2012-10-04 01:00:00+00:00,VALID,1,1,2012-10-03,2012-10-03T13:30:00+00:00,2012-10-03T20:00:00+00:00,2012-10-03 20:00:00+00:00,0
2012-10-05,2012-10-04 05:30:00+00:00,2012-10-05 01:00:00+00:00,VALID,1,1,2012-10-04,2012-10-04T13:30:00+00:00,2012-10-04T20:00:00+00:00,2012-10-04 20:00:00+00:00,0
2012-10-08,2012-10-05 05:30:00+00:00,2012-10-08 01:00:00+00:00,VALID,1,1,2012-10-05,2012-10-05T13:30:00+00:00,2012-10-05T20:00:00+00:00,2012-10-05 20:00:00+00:00,0
2012-10-09,2012-10-08 05:30:00+00:00,2012-10-09 01:00:00+00:00,VALID,1,1,2012-10-08,2012-10-08T13:30:00+00:00,2012-10-08T20:00:00+00:00,2012-10-08 20:00:00+00:00,0
2012-10-11,2012-10-09 05:30:00+00:00,2012-10-11 01:00:00+00:00,VALID,2,2,2012-10-09;2012-10-10,2012-10-09T13:30:00+00:00;2012-10-10T13:30:00+00:00,2012-10-09T20:00:00+00:00;2012-10-10T20:00:00+00:00,2012-10-10 20:00:00+00:00,0
2012-10-12,2012-10-11 05:30:00+00:00,2012-10-12 01:00:00+00:00,VALID,1,1,2012-10-11,2012-10-11T13:30:00+00:00,2012-10-11T20:00:00+00:00,2012-10-11 20:00:00+00:00,0
2012-10-15,2012-10-12 05:30:00+00:00,2012-10-15 01:00:00+00:00,VALID,1,1,2012-10-12,2012-10-12T13:30:00+00:00,2012-10-12T20:00:00+00:00,2012-10-12 20:00:00+00:00,0
2012-10-16,2012-10-15 05:30:00+00:00,2012-10-16 01:00:00+00:00,VALID,1,1,2012-10-15,2012-10-15T13:30:00+00:00,2012-10-15T20:00:00+00:00,2012-10-15 20:00:00+00:00,0
2012-10-17,2012-10-16 05:30:00+00:00,2012-10-17 01:00:00+00:00,VALID,1,1,2012-10-16,2012-10-16T13:30:00+00:00,2012-10-16T20:00:00+00:00,2012-10-16 20:00:00+00:00,0
2012-10-18,2012-10-17 05:30:00+00:00,2012-10-18 01:00:00+00:00,VALID,1,1,2012-10-17,2012-10-17T13:30:00+00:00,2012-10-17T20:00:00+00:00,2012-10-17 20:00:00+00:00,0
2012-10-19,2012-10-18 05:30:00+00:00,2012-10-19 01:00:00+00:00,VALID,1,1,2012-10-18,2012-10-18T13:30:00+00:00,2012-10-18T20:00:00+00:00,2012-10-18 20:00:00+00:00,0
2012-10-22,2012-10-19 05:30:00+00:00,2012-10-22 01:00:00+00:00,VALID,1,1,2012-10-19,2012-10-19T13:30:00+00:00,2012-10-19T20:00:00+00:00,2012-10-19 20:00:00+00:00,0
2012-10-23,2012-10-22 05:30:00+00:00,2012-10-23 01:00:00+00:00,VALID,1,1,2012-10-22,2012-10-22T13:30:00+00:00,2012-10-22T20:00:00+00:00,2012-10-22 20:00:00+00:00,0
2012-10-24,2012-10-23 05:30:00+00:00,2012-10-24 01:00:00+00:00,VALID,1,1,2012-10-23,2012-10-23T13:30:00+00:00,2012-10-23T20:00:00+00:00,2012-10-23 20:00:00+00:00,0
2012-10-25,2012-10-24 05:30:00+00:00,2012-10-25 01:00:00+00:00,VALID,1,1,2012-10-24,2012-10-24T13:30:00+00:00,2012-10-24T20:00:00+00:00,2012-10-24 20:00:00+00:00,0
2012-10-26,2012-10-25 05:30:00+00:00,2012-10-26 01:00:00+00:00,VALID,1,1,2012-10-25,2012-10-25T13:30:00+00:00,2012-10-25T20:00:00+00:00,2012-10-25 20:00:00+00:00,0
2012-10-29,2012-10-26 05:30:00+00:00,2012-10-29 01:00:00+00:00,VALID,1,1,2012-10-26,2012-10-26T13:30:00+00:00,2012-10-26T20:00:00+00:00,2012-10-26 20:00:00+00:00,0
2012-10-30,2012-10-29 05:30:00+00:00,2012-10-30 01:00:00+00:00,EMPTY_US_WINDOW,0,0,,,,,0
2012-10-31,2012-10-30 05:30:00+00:00,2012-10-31 01:00:00+00:00,EMPTY_US_WINDOW,0,0,,,,,0
2012-11-01,2012-10-31 05:30:00+00:00,2012-11-01 01:00:00+00:00,VALID,1,1,2012-10-31,2012-10-31T13:30:00+00:00,2012-10-31T20:00:00+00:00,2012-10-31 20:00:00+00:00,0
2012-11-02,2012-11-01 05:30:00+00:00,2012-11-02 01:00:00+00:00,VALID,1,1,2012-11-01,2012-11-01T13:30:00+00:00,2012-11-01T20:00:00+00:00,2012-11-01 20:00:00+00:00,0
2012-11-05,2012-11-02 05:30:00+00:00,2012-11-05 01:00:00+00:00,VALID,1,1,2012-11-02,2012-11-02T13:30:00+00:00,2012-11-02T20:00:00+00:00,2012-11-02 20:00:00+00:00,0
2012-11-06,2012-11-05 05:30:00+00:00,2012-11-06 01:00:00+00:00,VALID,1,1,2012-11-05,2012-11-05T14:30:00+00:00,2012-11-05T21:00:00+00:00,2012-11-05 21:00:00+00:00,0
2012-11-07,2012-11-06 05:30:00+00:00,2012-11-07 01:00:00+00:00,VALID,1,1,2012-11-06,2012-11-06T14:30:00+00:00,2012-11-06T21:00:00+00:00,2012-11-06 21:00:00+00:00,0
2012-11-08,2012-11-07 05:30:00+00:00,2012-11-08 01:00:00+00:00,VALID,1,1,2012-11-07,2012-11-07T14:30:00+00:00,2012-11-07T21:00:00+00:00,2012-11-07 21:00:00+00:00,0
2012-11-09,2012-11-08 05:30:00+00:00,2012-11-09 01:00:00+00:00,VALID,1,1,2012-11-08,2012-11-08T14:30:00+00:00,2012-11-08T21:00:00+00:00,2012-11-08 21:00:00+00:00,0
2012-11-12,2012-11-09 05:30:00+00:00,2012-11-12 01:00:00+00:00,VALID,1,1,2012-11-09,2012-11-09T14:30:00+00:00,2012-11-09T21:00:00+00:00,2012-11-09 21:00:00+00:00,0
2012-11-13,2012-11-12 05:30:00+00:00,2012-11-13 01:00:00+00:00,VALID,1,1,2012-11-12,2012-11-12T14:30:00+00:00,2012-11-12T21:00:00+00:00,2012-11-12 21:00:00+00:00,0
2012-11-14,2012-11-13 05:30:00+00:00,2012-11-14 01:00:00+00:00,VALID,1,1,2012-11-13,2012-11-13T14:30:00+00:00,2012-11-13T21:00:00+00:00,2012-11-13 21:00:00+00:00,0
2012-11-15,2012-11-14 05:30:00+00:00,2012-11-15 01:00:00+00:00,VALID,1,1,2012-11-14,2012-11-14T14:30:00+00:00,2012-11-14T21:00:00+00:00,2012-11-14 21:00:00+00:00,0
2012-11-16,2012-11-15 05:30:00+00:00,2012-11-16 01:00:00+00:00,VALID,1,1,2012-11-15,2012-11-15T14:30:00+00:00,2012-11-15T21:00:00+00:00,2012-11-15 21:00:00+00:00,0
2012-11-19,2012-11-16 05:30:00+00:00,2012-11-19 01:00:00+00:00,VALID,1,1,2012-11-16,2012-11-16T14:30:00+00:00,2012-11-16T21:00:00+00:00,2012-11-16 21:00:00+00:00,0
2012-11-20,2012-11-19 05:30:00+00:00,2012-11-20 01:00:00+00:00,VALID,1,1,2012-11-19,2012-11-19T14:30:00+00:00,2012-11-19T21:00:00+00:00,2012-11-19 21:00:00+00:00,0
2012-11-21,2012-11-20 05:30:00+00:00,2012-11-21 01:00:00+00:00,VALID,1,1,2012-11-20,2012-11-20T14:30:00+00:00,2012-11-20T21:00:00+00:00,2012-11-20 21:00:00+00:00,0
2012-11-22,2012-11-21 05:30:00+00:00,2012-11-22 01:00:00+00:00,VALID,1,1,2012-11-21,2012-11-21T14:30:00+00:00,2012-11-21T21:00:00+00:00,2012-11-21 21:00:00+00:00,0
2012-11-23,2012-11-22 05:30:00+00:00,2012-11-23 01:00:00+00:00,EMPTY_US_WINDOW,0,0,,,,,0
2012-11-26,2012-11-23 05:30:00+00:00,2012-11-26 01:00:00+00:00,VALID,1,1,2012-11-23,2012-11-23T14:30:00+00:00,2012-11-23T18:00:00+00:00,2012-11-23 18:00:00+00:00,1
2012-11-27,2012-11-26 05:30:00+00:00,2012-11-27 01:00:00+00:00,VALID,1,1,2012-11-26,2012-11-26T14:30:00+00:00,2012-11-26T21:00:00+00:00,2012-11-26 21:00:00+00:00,0
2012-11-28,2012-11-27 05:30:00+00:00,2012-11-28 01:00:00+00:00,VALID,1,1,2012-11-27,2012-11-27T14:30:00+00:00,2012-11-27T21:00:00+00:00,2012-11-27 21:00:00+00:00,0
2012-11-29,2012-11-28 05:30:00+00:00,2012-11-29 01:00:00+00:00,VALID,1,1,2012-11-28,2012-11-28T14:30:00+00:00,2012-11-28T21:00:00+00:00,2012-11-28 21:00:00+00:00,0
2012-11-30,2012-11-29 05:30:00+00:00,2012-11-30 01:00:00+00:00,VALID,1,1,2012-11-29,2012-11-29T14:30:00+00:00,2012-11-29T21:00:00+00:00,2012-11-29 21:00:00+00:00,0
2012-12-03,2012-11-30 05:30:00+00:00,2012-12-03 01:00:00+00:00,VALID,1,1,2012-11-30,2012-11-30T14:30:00+00:00,2012-11-30T21:00:00+00:00,2012-11-30 21:00:00+00:00,0
2012-12-04,2012-12-03 05:30:00+00:00,2012-12-04 01:00:00+00:00,VALID,1,1,2012-12-03,2012-12-03T14:30:00+00:00,2012-12-03T21:00:00+00:00,2012-12-03 21:00:00+00:00,0
2012-12-05,2012-12-04 05:30:00+00:00,2012-12-05 01:00:00+00:00,VALID,1,1,2012-12-04,2012-12-04T14:30:00+00:00,2012-12-04T21:00:00+00:00,2012-12-04 21:00:00+00:00,0
2012-12-06,2012-12-05 05:30:00+00:00,2012-12-06 01:00:00+00:00,VALID,1,1,2012-12-05,2012-12-05T14:30:00+00:00,2012-12-05T21:00:00+00:00,2012-12-05 21:00:00+00:00,0
2012-12-07,2012-12-06 05:30:00+00:00,2012-12-07 01:00:00+00:00,VALID,1,1,2012-12-06,2012-12-06T14:30:00+00:00,2012-12-06T21:00:00+00:00,2012-12-06 21:00:00+00:00,0
2012-12-10,2012-12-07 05:30:00+00:00,2012-12-10 01:00:00+00:00,VALID,1,1,2012-12-07,2012-12-07T14:30:00+00:00,2012-12-07T21:00:00+00:00,2012-12-07 21:00:00+00:00,0
2012-12-11,2012-12-10 05:30:00+00:00,2012-12-11 01:00:00+00:00,VALID,1,1,2012-12-10,2012-12-10T14:30:00+00:00,2012-12-10T21:00:00+00:00,2012-12-10 21:00:00+00:00,0
2012-12-12,2012-12-11 05:30:00+00:00,2012-12-12 01:00:00+00:00,VALID,1,1,2012-12-11,2012-12-11T14:30:00+00:00,2012-12-11T21:00:00+00:00,2012-12-11 21:00:00+00:00,0
2012-12-13,2012-12-12 05:30:00+00:00,2012-12-13 01:00:00+00:00,VALID,1,1,2012-12-12,2012-12-12T14:30:00+00:00,2012-12-12T21:00:00+00:00,2012-12-12 21:00:00+00:00,0
2012-12-14,2012-12-13 05:30:00+00:00,2012-12-14 01:00:00+00:00,VALID,1,1,2012-12-13,2012-12-13T14:30:00+00:00,2012-12-13T21:00:00+00:00,2012-12-13 21:00:00+00:00,0
2012-12-17,2012-12-14 05:30:00+00:00,2012-12-17 01:00:00+00:00,VALID,1,1,2012-12-14,2012-12-14T14:30:00+00:00,2012-12-14T21:00:00+00:00,2012-12-14 21:00:00+00:00,0
2012-12-18,2012-12-17 05:30:00+00:00,2012-12-18 01:00:00+00:00,VALID,1,1,2012-12-17,2012-12-17T14:30:00+00:00,2012-12-17T21:00:00+00:00,2012-12-17 21:00:00+00:00,0
2012-12-19,2012-12-18 05:30:00+00:00,2012-12-19 01:00:00+00:00,VALID,1,1,2012-12-18,2012-12-18T14:30:00+00:00,2012-12-18T21:00:00+00:00,2012-12-18 21:00:00+00:00,0
2012-12-20,2012-12-19 05:30:00+00:00,2012-12-20 01:00:00+00:00,VALID,1,1,2012-12-19,2012-12-19T14:30:00+00:00,2012-12-19T21:00:00+00:00,2012-12-19 21:00:00+00:00,0
2012-12-21,2012-12-20 05:30:00+00:00,2012-12-21 01:00:00+00:00,VALID,1,1,2012-12-20,2012-12-20T14:30:00+00:00,2012-12-20T21:00:00+00:00,2012-12-20 21:00:00+00:00,0
2012-12-22,2012-12-21 05:30:00+00:00,2012-12-22 01:00:00+00:00,VALID,1,1,2012-12-21,2012-12-21T14:30:00+00:00,2012-12-21T21:00:00+00:00,2012-12-21 21:00:00+00:00,0
2012-12-24,2012-12-22 05:30:00+00:00,2012-12-24 01:00:00+00:00,EMPTY_US_WINDOW,0,0,,,,,0
2012-12-25,2012-12-24 05:30:00+00:00,2012-12-25 01:00:00+00:00,VALID,1,1,2012-12-24,2012-12-24T14:30:00+00:00,2012-12-24T18:00:00+00:00,2012-12-24 18:00:00+00:00,1
2012-12-26,2012-12-25 05:30:00+00:00,2012-12-26 01:00:00+00:00,EMPTY_US_WINDOW,0,0,,,,,0
2012-12-27,2012-12-26 05:30:00+00:00,2012-12-27 01:00:00+00:00,VALID,1,1,2012-12-26,2012-12-26T14:30:00+00:00,2012-12-26T21:00:00+00:00,2012-12-26 21:00:00+00:00,0
2012-12-28,2012-12-27 05:30:00+00:00,2012-12-28 01:00:00+00:00,VALID,1,1,2012-12-27,2012-12-27T14:30:00+00:00,2012-12-27T21:00:00+00:00,2012-12-27 21:00:00+00:00,0
2013-01-02,2012-12-28 05:30:00+00:00,2013-01-02 01:00:00+00:00,VALID,2,2,2012-12-28;2012-12-31,2012-12-28T14:30:00+00:00;2012-12-31T14:30:00+00:00,2012-12-28T21:00:00+00:00;2012-12-31T21:00:00+00:00,2012-12-31 21:00:00+00:00,0
2013-01-03,2013-01-02 05:30:00+00:00,2013-01-03 01:00:00+00:00,VALID,1,1,2013-01-02,2013-01-02T14:30:00+00:00,2013-01-02T21:00:00+00:00,2013-01-02 21:00:00+00:00,0
2013-01-04,2013-01-03 05:30:00+00:00,2013-01-04 01:00:00+00:00,VALID,1,1,2013-01-03,2013-01-03T14:30:00+00:00,2013-01-03T21:00:00+00:00,2013-01-03 21:00:00+00:00,0
2013-01-07,2013-01-04 05:30:00+00:00,2013-01-07 01:00:00+00:00,VALID,1,1,2013-01-04,2013-01-04T14:30:00+00:00,2013-01-04T21:00:00+00:00,2013-01-04 21:00:00+00:00,0
2013-01-08,2013-01-07 05:30:00+00:00,2013-01-08 01:00:00+00:00,VALID,1,1,2013-01-07,2013-01-07T14:30:00+00:00,2013-01-07T21:00:00+00:00,2013-01-07 21:00:00+00:00,0
2013-01-09,2013-01-08 05:30:00+00:00,2013-01-09 01:00:00+00:00,VALID,1,1,2013-01-08,2013-01-08T14:30:00+00:00,2013-01-08T21:00:00+00:00,2013-01-08 21:00:00+00:00,0
2013-01-10,2013-01-09 05:30:00+00:00,2013-01-10 01:00:00+00:00,VALID,1,1,2013-01-09,2013-01-09T14:30:00+00:00,2013-01-09T21:00:00+00:00,2013-01-09 21:00:00+00:00,0
2013-01-11,2013-01-10 05:30:00+00:00,2013-01-11 01:00:00+00:00,VALID,1,1,2013-01-10,2013-01-10T14:30:00+00:00,2013-01-10T21:00:00+00:00,2013-01-10 21:00:00+00:00,0
2013-01-14,2013-01-11 05:30:00+00:00,2013-01-14 01:00:00+00:00,VALID,1,1,2013-01-11,2013-01-11T14:30:00+00:00,2013-01-11T21:00:00+00:00,2013-01-11 21:00:00+00:00,0
2013-01-15,2013-01-14 05:30:00+00:00,2013-01-15 01:00:00+00:00,VALID,1,1,2013-01-14,2013-01-14T14:30:00+00:00,2013-01-14T21:00:00+00:00,2013-01-14 21:00:00+00:00,0
2013-01-16,2013-01-15 05:30:00+00:00,2013-01-16 01:00:00+00:00,VALID,1,1,2013-01-15,2013-01-15T14:30:00+00:00,2013-01-15T21:00:00+00:00,2013-01-15 21:00:00+00:00,0
2013-01-17,2013-01-16 05:30:00+00:00,2013-01-17 01:00:00+00:00,VALID,1,1,2013-01-16,2013-01-16T14:30:00+00:00,2013-01-16T21:00:00+00:00,2013-01-16 21:00:00+00:00,0
2013-01-18,2013-01-17 05:30:00+00:00,2013-01-18 01:00:00+00:00,VALID,1,1,2013-01-17,2013-01-17T14:30:00+00:00,2013-01-17T21:00:00+00:00,2013-01-17 21:00:00+00:00,0
2013-01-21,2013-01-18 05:30:00+00:00,2013-01-21 01:00:00+00:00,VALID,1,1,2013-01-18,2013-01-18T14:30:00+00:00,2013-01-18T21:00:00+00:00,2013-01-18 21:00:00+00:00,0
2013-01-22,2013-01-21 05:30:00+00:00,2013-01-22 01:00:00+00:00,EMPTY_US_WINDOW,0,0,,,,,0
2013-01-23,2013-01-22 05:30:00+00:00,2013-01-23 01:00:00+00:00,VALID,1,1,2013-01-22,2013-01-22T14:30:00+00:00,2013-01-22T21:00:00+00:00,2013-01-22 21:00:00+00:00,0
2013-01-24,2013-01-23 05:30:00+00:00,2013-01-24 01:00:00+00:00,VALID,1,1,2013-01-23,2013-01-23T14:30:00+00:00,2013-01-23T21:00:00+00:00,2013-01-23 21:00:00+00:00,0
2013-01-25,2013-01-24 05:30:00+00:00,2013-01-25 01:00:00+00:00,VALID,1,1,2013-01-24,2013-01-24T14:30:00+00:00,2013-01-24T21:00:00+00:00,2013-01-24 21:00:00+00:00,0
2013-01-28,2013-01-25 05:30:00+00:00,2013-01-28 01:00:00+00:00,VALID,1,1,2013-01-25,2013-01-25T14:30:00+00:00,2013-01-25T21:00:00+00:00,2013-01-25 21:00:00+00:00,0
2013-01-29,2013-01-28 05:30:00+00:00,2013-01-29 01:00:00+00:00,VALID,1,1,2013-01-28,2013-01-28T14:30:00+00:00,2013-01-28T21:00:00+00:00,2013-01-28 21:00:00+00:00,0
2013-01-30,2013-01-29 05:30:00+00:00,2013-01-30 01:00:00+00:00,VALID,1,1,2013-01-29,2013-01-29T14:30:00+00:00,2013-01-29T21:00:00+00:00,2013-01-29 21:00:00+00:00,0
2013-01-31,2013-01-30 05:30:00+00:00,2013-01-31 01:00:00+00:00,VALID,1,1,2013-01-30,2013-01-30T14:30:00+00:00,2013-01-30T21:00:00+00:00,2013-01-30 21:00:00+00:00,0
2013-02-01,2013-01-31 05:30:00+00:00,2013-02-01 01:00:00+00:00,VALID,1,1,2013-01-31,2013-01-31T14:30:00+00:00,2013-01-31T21:00:00+00:00,2013-01-31 21:00:00+00:00,0
2013-02-04,2013-02-01 05:30:00+00:00,2013-02-04 01:00:00+00:00,VALID,1,1,2013-02-01,2013-02-01T14:30:00+00:00,2013-02-01T21:00:00+00:00,2013-02-01 21:00:00+00:00,0
2013-02-05,2013-02-04 05:30:00+00:00,2013-02-05 01:00:00+00:00,VALID,1,1,2013-02-04,2013-02-04T14:30:00+00:00,2013-02-04T21:00:00+00:00,2013-02-04 21:00:00+00:00,0
2013-02-06,2013-02-05 05:30:00+00:00,2013-02-06 01:00:00+00:00,VALID,1,1,2013-02-05,2013-02-05T14:30:00+00:00,2013-02-05T21:00:00+00:00,2013-02-05 21:00:00+00:00,0
2013-02-18,2013-02-06 05:30:00+00:00,2013-02-18 01:00:00+00:00,VALID,8,8,2013-02-06;2013-02-07;2013-02-08;2013-02-11;2013-02-12;2013-02-13;2013-02-14;2013-02-15,2013-02-06T14:30:00+00:00;2013-02-07T14:30:00+00:00;2013-02-08T14:30:00+00:00;2013-02-11T14:30:00+00:00;2013-02-12T14:30:00+00:00;2013-02-13T14:30:00+00:00;2013-02-14T14:30:00+00:00;2013-02-15T14:30:00+00:00,2013-02-06T21:00:00+00:00;2013-02-07T21:00:00+00:00;2013-02-08T21:00:00+00:00;2013-02-11T21:00:00+00:00;2013-02-12T21:00:00+00:00;2013-02-13T21:00:00+00:00;2013-02-14T21:00:00+00:00;2013-02-15T21:00:00+00:00,2013-02-15 21:00:00+00:00,0
2013-02-19,2013-02-18 05:30:00+00:00,2013-02-19 01:00:00+00:00,EMPTY_US_WINDOW,0,0,,,,,0
2013-02-20,2013-02-19 05:30:00+00:00,2013-02-20 01:00:00+00:00,VALID,1,1,2013-02-19,2013-02-19T14:30:00+00:00,2013-02-19T21:00:00+00:00,2013-02-19 21:00:00+00:00,0
2013-02-21,2013-02-20 05:30:00+00:00,2013-02-21 01:00:00+00:00,VALID,1,1,2013-02-20,2013-02-20T14:30:00+00:00,2013-02-20T21:00:00+00:00,2013-02-20 21:00:00+00:00,0
2013-02-22,2013-02-21 05:30:00+00:00,2013-02-22 01:00:00+00:00,VALID,1,1,2013-02-21,2013-02-21T14:30:00+00:00,2013-02-21T21:00:00+00:00,2013-02-21 21:00:00+00:00,0
2013-02-23,2013-02-22 05:30:00+00:00,2013-02-23 01:00:00+00:00,VALID,1,1,2013-02-22,2013-02-22T14:30:00+00:00,2013-02-22T21:00:00+00:00,2013-02-22 21:00:00+00:00,0
2013-02-25,2013-02-23 05:30:00+00:00,2013-02-25 01:00:00+00:00,EMPTY_US_WINDOW,0,0,,,,,0
2013-02-26,2013-02-25 05:30:00+00:00,2013-02-26 01:00:00+00:00,VALID,1,1,2013-02-25,2013-02-25T14:30:00+00:00,2013-02-25T21:00:00+00:00,2013-02-25 21:00:00+00:00,0
2013-02-27,2013-02-26 05:30:00+00:00,2013-02-27 01:00:00+00:00,VALID,1,1,2013-02-26,2013-02-26T14:30:00+00:00,2013-02-26T21:00:00+00:00,2013-02-26 21:00:00+00:00,0
2013-03-01,2013-02-27 05:30:00+00:00,2013-03-01 01:00:00+00:00,VALID,2,2,2013-02-27;2013-02-28,2013-02-27T14:30:00+00:00;2013-02-28T14:30:00+00:00,2013-02-27T21:00:00+00:00;2013-02-28T21:00:00+00:00,2013-02-28 21:00:00+00:00,0
2013-03-04,2013-03-01 05:30:00+00:00,2013-03-04 01:00:00+00:00,VALID,1,1,2013-03-01,2013-03-01T14:30:00+00:00,2013-03-01T21:00:00+00:00,2013-03-01 21:00:00+00:00,0
2013-03-05,2013-03-04 05:30:00+00:00,2013-03-05 01:00:00+00:00,VALID,1,1,2013-03-04,2013-03-04T14:30:00+00:00,2013-03-04T21:00:00+00:00,2013-03-04 21:00:00+00:00,0
2013-03-06,2013-03-05 05:30:00+00:00,2013-03-06 01:00:00+00:00,VALID,1,1,2013-03-05,2013-03-05T14:30:00+00:00,2013-03-05T21:00:00+00:00,2013-03-05 21:00:00+00:00,0
2013-03-07,2013-03-06 05:30:00+00:00,2013-03-07 01:00:00+00:00,VALID,1,1,2013-03-06,2013-03-06T14:30:00+00:00,2013-03-06T21:00:00+00:00,2013-03-06 21:00:00+00:00,0
2013-03-08,2013-03-07 05:30:00+00:00,2013-03-08 01:00:00+00:00,VALID,1,1,2013-03-07,2013-03-07T14:30:00+00:00,2013-03-07T21:00:00+00:00,2013-03-07 21:00:00+00:00,0
2013-03-11,2013-03-08 05:30:00+00:00,2013-03-11 01:00:00+00:00,VALID,1,1,2013-03-08,2013-03-08T14:30:00+00:00,2013-03-08T21:00:00+00:00,2013-03-08 21:00:00+00:00,0
2013-03-12,2013-03-11 05:30:00+00:00,2013-03-12 01:00:00+00:00,VALID,1,1,2013-03-11,2013-03-11T13:30:00+00:00,2013-03-11T20:00:00+00:00,2013-03-11 20:00:00+00:00,0
2013-03-13,2013-03-12 05:30:00+00:00,2013-03-13 01:00:00+00:00,VALID,1,1,2013-03-12,2013-03-12T13:30:00+00:00,2013-03-12T20:00:00+00:00,2013-03-12 20:00:00+00:00,0
2013-03-14,2013-03-13 05:30:00+00:00,2013-03-14 01:00:00+00:00,VALID,1,1,2013-03-13,2013-03-13T13:30:00+00:00,2013-03-13T20:00:00+00:00,2013-03-13 20:00:00+00:00,0
